Symbol,Volume,Status
CEU1.L,108,Fail
IBC4.DE,2390,Fail
TAWK,0,Fail
ISMCF,0,Fail
FTFX.L,0,Fail
BULP.L,541,Fail
IPRP.L,364,Fail
MART,2452,Fail
WWJD,20456,Fail
3FB.L,8,Fail
IE00BYML9W36.SG,0,Fail
IBCM.DE,2479,Fail
FOUR.TO,200,Fail
GSEW,16131,Fail
SPYG,0,Error
FAUS,0,Fail
TECS,0,Error
DMAT.MI,700,Fail
KWE3.L,497,Fail
USP3.L,1,Fail
UTISENSETF.NS,1477,Fail
GGRB.L,1,Fail
WFIG,0,Fail
JUMF.DE,0,Fail
PCEU.PA,15769,Fail
CHI3.L,37,Fail
PSCM,0,Error
FFIU,202,Fail
TAO,0,Fail
UB06.L,308,Fail
219390.KS,17319,Fail
PPA,0,Error
XBJL,12122,Fail
GSPY,4274,Fail
ESGG,802,Fail
BRTG.L,0,Fail
RRH,0,Fail
S5SD.L,209,Fail
CGDG,145305,Fail
SXUS,0,Fail
HAGG.PA,21897,Fail
3109.HK,14775700,Pass
225060.KS,361,Fail
LSPX.L,22,Fail
SLYG,0,Error
SPQB.MI,0,Fail
XQQ.TO,0,Error
S5SG.DE,1521,Fail
CNY,0,Fail
ICLO,101286,Fail
WTDM.DE,2090,Fail
PSU-U.TO,15006,Fail
SPMO,679068,Pass
WTI2.DE,8792,Fail
RBNK.TO,7503,Fail
FCPI,14384,Fail
TPHE,4716,Fail
FYT,0,Error
DOG,0,Error
US1.SW,0,Fail
AMDS.L,0,Fail
HBRL.L,0,Fail
AW1R.DE,3029,Fail
MDCP,4,Fail
SC0S.DE,45,Fail
FCFY,0,Fail
W311.DE,502,Fail
EEMO,635,Fail
BNO,0,Error
JXI,0,Error
IGLD,33365,Fail
TILT,0,Error
LYBK.DE,794,Fail
BSCE,0,Fail
ZPDT.DE,7892,Fail
VNGDF,0,Fail
ACWU.L,25,Fail
CTZ,0,Fail
C006.DE,1551,Fail
ECRP.PA,40158,Fail
NGE,0,Fail
EUN8.DE,0,Error
IDPE.L,22,Fail
GAAA.L,1789,Fail
SPVM,0,Error
FMED,3571,Fail
INDF,401,Fail
BSMP,13906,Fail
CEBE.MI,21516,Fail
UIMC.DE,5142,Fail
DXV.TO,747,Fail
JPN.PA,441,Fail
GLTS.L,1598,Fail
CAML,28775,Fail
DXSP.DE,168014,Fail
IE00B4X9L533.SG,0,Fail
DXJD.SW,0,Fail
BSCO,999744,Pass
WTV,0,Error
DXO.TO,1100,Fail
GBLD,353,Fail
SUSM.L,1247,Fail
GEMD,7199,Fail
PHO,0,Error
ZPRE.DE,452,Fail
GOOS.L,0,Fail
UYM,0,Error
VTS.AX,7852,Fail
FNGS,111864,Fail
AFRN.PA,1677,Fail
TVIXF,0,Fail
ECN.PA,10379,Fail
USMV,0,Error
FRCJ.DE,5324,Fail
C50U.PA,251,Fail
NVDS.L,0,Fail
SHE,5123,Fail
DAXD.SW,0,Fail
JREE.L,210,Fail
XMMS.L,1,Fail
XPND,1636,Fail
269530.KS,1017,Fail
EUCG,0,Fail
FMF,7962,Fail
STPU.L,100,Fail
GLRY,7286,Fail
UYLD,114057,Fail
FTXN,27051,Fail
FLXK.L,241,Fail
232080.KS,46372,Fail
FTCS,0,Error
DJEU.L,11,Fail
EWZS,0,Error
MXUS.L,20,Fail
D6RP.F,0,Fail
SPGM,20743,Fail
FEEU,0,Fail
PSCE,0,Error
QAT,10076,Fail
OARK,46444,Fail
WTEJ.DE,2087,Fail
SPY,0,Error
2STR.MI,0,Fail
KRE,0,Error
WLDD.L,11,Fail
XQUA.L,0,Fail
TPE.TO,8383,Fail
UTHY,5190,Fail
V3GU.L,0,Fail
TREI.L,100,Fail
217770.KS,4259,Fail
OUSM,46494,Fail
JUCY,44156,Fail
FLCA,233882,Pass
IE00B4NCWG09.IR,0,Fail
DFEV,68662,Fail
IUS8.DE,5238,Fail
DFSD,365650,Pass
AGGH,78973,Fail
PRFZ,0,Error
QYLU.L,400,Fail
138530.KS,213,Fail
LGQK.DE,248,Fail
JPXC.SW,0,Fail
250780.KS,65654,Fail
IB26.MI,0,Error
RSP,0,Error
ZFH.TO,6408,Fail
JHAC,997,Fail
IRCP.SW,103,Fail
PDP,0,Error
PYPY,38300,Fail
QEMM,2808,Fail
GLTA.L,208,Fail
VEMT.L,57,Fail
108450.KS,665,Fail
J13U.L,0,Fail
FDTX,6618,Fail
VBND.AX,60424,Fail
ETZD.PA,12755,Fail
ESRU.L,283,Fail
CONL,4644453,Pass
OUSA,28596,Fail
JRUD.DE,26581,Fail
CIF.TO,0,Error
PICK,265342,Pass
VNQ,0,Error
SMEU.L,0,Fail
XUEK.DE,994,Fail
DUAL,0,Fail
FKU.L,182,Fail
3SLV.PA,0,Fail
DWUS,13953,Fail
USAL.L,0,Fail
HAPI,1388,Fail
INDA,4679594,Pass
FT1K.L,1321,Fail
ESGW.DE,6789,Fail
LBO,208,Fail
XNKY.F,0,Fail
CGW,0,Error
QDTE,426845,Pass
KBA,220350,Pass
NTSX,88418,Fail
RBND,0,Fail
IUSV,0,Error
XSD,0,Error
XHYE,0,Fail
REIT,3544,Fail
JCAG.L,1220,Fail
GDMA,258,Fail
DLTM.L,31,Fail
ESVR.MI,4200,Fail
3STL.L,2716,Fail
EMXC.DE,31065,Fail
MMIN,61374,Fail
GOEX,0,Error
J13E.L,0,Fail
YMAR,192398,Fail
HMBR.L,0,Fail
1TSL.L,100,Fail
IE15.L,0,Fail
IJK,0,Error
APXH,0,Fail
VDC,0,Error
SRET,194881,Fail
JPEM,16008,Fail
NRGW.PA,0,Error
SOCL,0,Error
SRDS.L,0,Fail
HGRO.TO,0,Fail
AIGI.L,2000,Fail
IBZL.MI,7687,Fail
7331.HK,0,Fail
SPBO,0,Error
SPPQ.F,0,Fail
FXZ,0,Error
FIEU,0,Fail
MENV,0,Fail
XCHA.L,24,Fail
SOXQ,347891,Pass
RBOT.MI,51616,Fail
QDIV.L,330,Fail
VTV,0,Error
EMBC.SW,41330,Fail
CEFZ,0,Fail
DGRW.L,3,Fail
RWE.TO,0,Fail
CT2B.L,18341,Fail
VGEU.DE,34883,Fail
ARGT,0,Error
CSUSS.MI,685,Fail
TMSL,22606,Fail
IGVT,0,Fail
DDM,0,Error
CFCV,0,Fail
SEU3.L,150,Fail
UEFF.DE,1,Fail
LCTD,4536,Fail
CPAI,12600,Fail
SMICHA.SW,9333,Fail
SHYD,17500,Fail
VEA,0,Error
FEUI.DE,2225,Fail
EMBE.L,1,Fail
GIAX,240759,Pass
HFGO,2129,Fail
BYLD,19959,Fail
UET5.F,0,Fail
PSI,0,Error
FMIL,0,Fail
ERSX,0,Fail
EUDI.L,145,Fail
TDSB,6658,Fail
IVOA.MI,21470,Fail
FTAD.L,2149,Fail
5QQE.L,10,Fail
IG,4821,Fail
LCVB.DE,0,Error
ESPX.AS,10594,Fail
SHY,0,Error
GRZZ,0,Fail
PHE.TO,0,Fail
JHMD,32577,Fail
ODDS,2004,Fail
XGSD.L,100,Fail
TXS,679,Fail
EWLD.PA,10800,Fail
101280.KS,2738,Fail
DEUR,0,Fail
FFOG,48967,Fail
PUTD,0,Fail
OGSP,0,Fail
EGOV.PA,2469,Fail
IYT,0,Error
QIS,3373,Fail
KX1G.DE,583,Fail
SEMI.AS,102271,Fail
CRYP,0,Fail
NULC,1,Fail
IVRA,7293,Fail
WENS.AS,28142,Fail
C099.DE,1607,Fail
IB01.L,503,Fail
SMHS.L,250,Fail
FLEU,345,Fail
AHHX,0,Fail
ESUS,250,Fail
XFF.TO,0,Fail
TGFI.TO,5800,Fail
GRWN,0,Fail
ARKX,21579,Fail
BDEC,2191,Fail
ERNZ,35282,Fail
CRWE.PA,0,Fail
MRGR,303,Fail
EUN.L,1,Fail
DRGE.F,0,Fail
IDUP.L,106,Fail
ISFR.L,3,Fail
ZWH.TO,7705,Fail
PSRE.L,1,Fail
KCE,0,Error
IEFN,0,Fail
BSWN,0,Fail
MOOD,253,Fail
CSTP.L,0,Fail
DWAW,16509,Fail
TSLR,579001,Pass
UBUX.DE,400,Fail
GBLO,0,Fail
KORU,708526,Pass
JAPB.L,0,Fail
QLC,12073,Fail
VAGE.DE,1340,Fail
UYG,0,Error
EDEN,1324,Fail
JMBA.L,0,Fail
FLES.SW,0,Fail
EH1Y.F,0,Fail
EMD5.L,0,Fail
NAIL,132459,Fail
228810.KS,17020,Fail
TVIX,0,Fail
GARD,0,Fail
JPJP.L,11,Fail
E903.DE,57,Fail
MRAD,0,Fail
STYC.L,12,Fail
IFV,8929,Fail
ASEA,0,Error
CSP500.JO,11004,Fail
VNM,0,Error
OFSSZ,0,Fail
HEZU,3932,Fail
GLGG.L,2075,Fail
BFIN.TO,100,Fail
UNCU.L,0,Fail
LCNY.L,0,Fail
PIN,0,Error
KBWY,0,Error
EXA1.AS,15115,Fail
3GOS.MI,8703,Fail
SNXT50BEES.BO,0,Fail
GACA.DE,122,Fail
STXK,6899,Fail
218420.KS,28521,Fail
EESG.L,0,Fail
114800.KS,6022011,Pass
LGWU.DE,309,Fail
EXS1.DE,47087,Fail
EMUD.L,1,Fail
PTMC,20254,Fail
FEM,0,Error
EKG,104,Fail
OUFU.L,0,Fail
VALD.PA,1,Fail
XNAQ.L,1,Fail
KPOP,391,Fail
ESPO.L,6,Fail
BAD,0,Fail
FXI,0,Error
SHC.PA,9254,Fail
HIDV,339,Fail
FWRA.MI,0,Error
BSMC,7830,Fail
E905.DE,0,Fail
XFIV,61419,Fail
JIVE,1516,Fail
USMF,20832,Fail
BDCL,0,Fail
JGLD,0,Fail
XDGH.TO,1330,Fail
VMAT,0,Fail
ICICINF100.NS,0,Fail
AGG,0,Error
RYJ,0,Fail
HACK,81379,Fail
METV,119019,Fail
MEU.TO,0,Fail
GNAR.DE,0,Fail
XDSQ,32894,Fail
XLE3.L,1,Fail
36BB.DE,30,Fail
EWUS,3667,Fail
UB03.L,0,Fail
CBUL.F,0,Fail
STXPRO.JO,13143,Fail
FTSL,231938,Pass
3IND.L,1,Fail
E50EUA.MI,381,Fail
ZMBS.TO,200,Fail
XZW0.L,240,Fail
GFIN,0,Fail
JJS,0,Fail
147970.KS,3,Fail
DTCR,39846,Fail
WXHG.AX,875,Fail
VIDI,89381,Fail
HMUD.L,0,Fail
IXN,0,Error
SUOE.L,86,Fail
LQDE.L,1900,Fail
XLUS.L,276,Fail
ZPRM.DE,0,Error
DRGN.L,0,Fail
V40D.DE,823,Fail
ALUM.MI,14290,Fail
FLGA.TO,621,Fail
XBO2.DE,252,Fail
AMD2.L,2,Fail
G500.L,280,Fail
AFI1.F,0,Fail
ELFD.DE,700,Fail
SHV,0,Error
HIPS.PA,2,Fail
XRLV,196,Fail
UCOM,0,Fail
XDEV.DE,32165,Fail
CCON,0,Fail
CE9G.L,0,Fail
3MBE.L,51,Fail
CDX,20853,Fail
TBFG,405,Fail
RIDH.TO,240,Fail
DLN,0,Error
UEQ3.DE,0,Error
GS2.L,0,Fail
DBMF,330386,Pass
SOXX,0,Error
SIL,0,Error
GLDI,1629,Fail
JHID,425,Fail
JHMA,0,Fail
DXSV.DE,0,Error
CTEC.AS,53569,Fail
FLWR.L,0,Fail
EXX7.DE,9067,Fail
IEFA,5192651,Pass
FGD,0,Error
CC1.PA,652,Fail
CLF.TO,0,Error
IS3M.DE,16489,Fail
EZA,0,Error
IKSA.L,2998,Fail
FCCM.TO,1800,Fail
XBIL,83283,Fail
SXIPEX.DE,0,Fail
LGGL.L,46,Fail
266360.KS,1802,Fail
EDGE.TO,1089,Fail
ISIF.TO,0,Fail
WFH,796,Fail
QCN.TO,2140,Fail
CLIP,103952,Fail
QRFT,702,Fail
BATT.L,295,Fail
ICICIMCAP.NS,0,Fail
TINE.MI,110,Fail
IJPA.L,4874,Fail
EMXF,825,Fail
UTRE,1200,Fail
EVOU.PA,174,Fail
YXM.TO,0,Fail
102960.KS,2298,Fail
PSRM.L,46,Fail
RSEE,4096,Fail
3EML.L,208,Fail
LYX7.DE,0,Fail
EPAD.AS,12110,Fail
TLT,0,Error
SSIL.L,400,Fail
EDMW.DE,41446,Fail
BSBE,0,Fail
NGAG.L,0,Fail
XSCD.L,40,Fail
LMBS,695648,Pass
EIS,0,Error
ONEQ.TO,129,Fail
HFT.TO,0,Fail
PDJE.PA,1532,Fail
CPSA,100,Fail
ALAI,250,Fail
IUSW.DE,1256,Fail
WATC.L,0,Fail
CCSO,7050,Fail
VOLT.L,100,Fail
QHAL.AX,5596,Fail
EMNE.DE,24057,Fail
BOTZ.L,33,Fail
SCHD,0,Error
WNDU.L,70,Fail
VACF.AX,18964,Fail
STSB,0,Fail
PMEH.PA,30120,Fail
DECW,2905,Fail
BSMR,33452,Fail
ERNS.L,2120,Fail
315930.KS,1026,Fail
ICICIB22.BO,0,Fail
JUNT,431,Fail
STRV,72421,Fail
SCHR,0,Error
EXSG.DE,3667,Fail
BIS,0,Error
EQGB.L,1299,Fail
IPRA.AS,8787,Fail
JRNY,357,Fail
SIMS,1598,Fail
EMQQ.L,75,Fail
DLBL,0,Fail
EUHD.PA,9,Fail
XMME.L,130,Fail
JIBG.L,0,Fail
ZDY.TO,2012,Fail
295820.KS,0,Fail
DTYS,0,Fail
XMVU.L,22,Fail
VO,0,Error
6FIN.DE,0,Fail
MSMR,2047,Fail
USI,0,Fail
EIGA.AX,359,Fail
CEMR.DE,5604,Fail
IYG,0,Error
DFE,0,Error
XLF,0,Error
ALYU.L,0,Fail
CUKS.L,2,Fail
EXX6.DE,1667,Fail
JHMI,0,Fail
DYLG,6499,Fail
BAB,0,Error
BSDE,0,Fail
EN4C.F,0,Fail
H41J.DE,0,Fail
IGSB,0,Error
XIDE,3090,Fail
C005.DE,343,Fail
SKYY,0,Error
IBGX.SW,0,Fail
DRV,0,Error
X7PP.L,2,Fail
CHPS,175,Fail
MDBU.DE,7,Fail
IEML.L,40,Fail
OCTH,4255,Fail
GRMY,0,Fail
CSM,0,Error
KBND.L,0,Fail
FCCD.TO,1856,Fail
PLDR,38143,Fail
IWDP.SW,5831,Fail
XCX6.L,666,Fail
291890.KS,2155,Fail
GSIE,181849,Fail
ARKW,87241,Fail
TOKE,5497,Fail
VALW.L,187,Fail
MTXX.L,0,Fail
SSHO.L,0,Fail
NALT.TO,2100,Fail
SYBD.DE,7764,Fail
BUSA,21833,Fail
WTEH.DE,323,Fail
316670.KS,384,Fail
XSI.TO,800,Fail
BLOK.L,9,Fail
VJPE.DE,14,Fail
SC01.DE,103,Fail
XGSG.L,622,Fail
HNDX.F,0,Fail
GBPG.L,384,Fail
IPO,8472,Fail
XGI.TO,851,Fail
XTJA,5083,Fail
AMEW.DE,6688,Fail
7248.HK,0,Fail
JJMTF,0,Fail
5MVW.F,0,Fail
UB30.L,0,Fail
XPHI.L,5572,Fail
3CON.L,214,Fail
UET5.DE,14819,Fail
248260.KS,0,Fail
IQCY.DE,0,Fail
RTYS.L,43,Fail
XTL,0,Error
XLC,2390306,Pass
MFDD.L,500,Fail
NERD,1040,Fail
SLXU.AS,1149,Fail
ABEQ,2488,Fail
EDG2.L,1,Fail
OPEN.DE,95118,Fail
NPBET.NS,3661,Fail
USDY,0,Fail
RIFI.TO,200,Fail
PBND,0,Fail
STXH.DE,0,Error
SPPD.DE,361,Fail
229720.KS,34,Fail
PR1Z.DE,561,Fail
PSYK,0,Fail
UC99.L,4,Fail
EGB3.MI,0,Fail
OCIO,348,Fail
SLMA.DE,931803,Pass
DGRW,324996,Pass
IBGY.L,0,Fail
PRIU.L,0,Fail
VUSC.DE,256,Fail
VEMY,10447,Fail
GILS.L,172,Fail
ID25.SW,0,Fail
SYB3.DE,6899,Fail
AEB,0,Fail
HYND,0,Fail
MRSK,63109,Fail
AXJL,0,Fail
3GOO.L,1,Fail
3BID.L,0,Fail
3LMO.PA,0,Fail
UEF7.F,0,Fail
9404.SR,0,Error
LIT,0,Error
CI2U.L,0,Fail
UEVM,2699,Fail
IBTH,149361,Fail
IDLB,0,Fail
IDTL.L,60000,Fail
XGD.TO,0,Error
EUNS.DE,7560,Fail
HYLG,2,Fail
EXHF.DE,2018,Fail
RWW.TO,0,Fail
XLCP.L,25,Fail
IYK,0,Error
UPWD,0,Fail
SDGA,0,Fail
DTOX,0,Fail
IGE,0,Error
2NFL.L,400,Fail
IDEC,0,Fail
JHEM,5977,Fail
RENW.DE,6782,Fail
CGLO.TO,500,Fail
IMGP.L,2,Fail
TVIZ,0,Fail
83199.HK,0,Error
PSM,0,Fail
ASR5.DE,15500,Fail
3LNF.L,1,Fail
VDU.TO,5748,Fail
QTR,1,Fail
GBGR,0,Fail
DXSW.DE,0,Fail
DUST,0,Error
IWF,0,Error
YCL,0,Error
BKUS,0,Fail
PRMN,21,Fail
FIE.TO,0,Error
MNA,0,Error
KNO,8255,Fail
EVGBC,0,Fail
WHEA.L,20,Fail
ROAI.L,0,Fail
QVFD.L,0,Fail
MUSQ,22057,Fail
BCFE.DE,2708,Fail
ZLE.TO,1,Fail
USTY.L,67,Fail
SGDJ,7974,Fail
CRB.PA,0,Fail
XYLD.DE,5,Fail
HURA.TO,3209,Fail
CNEQ,726,Fail
TNA,0,Error
SJPD.AS,10382,Fail
DGRS,17734,Fail
XL3S.L,0,Fail
CODO.L,0,Fail
LKOR,6938,Fail
138910.KS,16401,Fail
SARK.L,0,Fail
ZUB.TO,0,Error
UFEB,3685,Fail
EWT,0,Error
UC86.L,214,Fail
HDLV.L,1132,Fail
NBGR,0,Fail
INRG.L,6456,Fail
OLD,0,Fail
TPOR,18779,Fail
OZEM,9356,Fail
MIDSELIETF.BO,0,Fail
WBIL,1168,Fail
DBXE.DE,54207,Fail
TULB.TO,4635,Fail
BUNH.DE,0,Fail
QQQN,7146,Fail
ROCI,0,Fail
AIGO.L,10,Fail
3XLE.AS,0,Fail
JADE,216,Fail
XCNS.TO,2795,Fail
SGWS.L,2,Fail
WTED.DE,78,Fail
HTA.TO,60438,Fail
RUE.TO,0,Fail
ICSH,704831,Pass
UMI.TO,104,Fail
XIN.TO,0,Error
SETM.MI,0,Fail
MEXX,159107,Fail
CTNN,0,Fail
TQCD.TO,55501,Fail
SYGT40.JO,3929,Fail
EQCH.SW,1548,Fail
SPES.L,10,Fail
3LBA.L,1,Fail
GCOW,222686,Pass
BRND.L,1211,Fail
277630.KS,847,Fail
PREF,164668,Fail
VIS2.L,0,Fail
LMAX.TO,25181,Fail
XSEN.L,0,Fail
FCLH.TO,0,Fail
QXGG,0,Fail
HDFCNIFTY.BO,0,Fail
IUSS,0,Fail
HEE.TO,0,Fail
USD.AX,29752,Fail
IEUR,107124,Fail
GINX,4691,Fail
APRH,544,Fail
FLBA.TO,0,Fail
VERE.DE,1620,Fail
EMCR,4137,Fail
LU1437017350.AS,0,Fail
CWEB,2083482,Pass
FXIT.ME,0,Fail
HEAT.L,1900,Fail
ACVF,3347,Fail
EEAA.DE,78,Fail
HUKX.L,714,Fail
FUT,0,Fail
114460.KS,68,Fail
MTBA,80984,Fail
FXGB.L,0,Fail
DWTR,0,Fail
IMTM,162631,Fail
IEMA.L,315,Fail
LCJD.L,63,Fail
EUCH.MI,0,Fail
PUS3.L,0,Fail
FUNL,3456,Fail
LGB3.L,0,Fail
SXRU.DE,853,Fail
DWAS,28744,Fail
BETS.L,0,Fail
HGC.TO,0,Fail
XDUH.TO,434,Fail
LQEE.L,25300,Fail
CJ1.PA,481,Fail
CORN,0,Error
KOOL,326,Fail
BIZD,342302,Pass
XYLD,337937,Pass
UGA,0,Error
292160.KS,0,Fail
PUIG.MI,0,Fail
FWDB,0,Fail
CBUC.DE,14949,Fail
LASP.DE,425,Fail
MREL.TO,12919,Fail
ESGS,0,Fail
CSH2.L,22,Fail
VGSR,47458,Fail
MRNY,175404,Fail
JPNH.PA,92,Fail
CSY5.DE,234,Fail
UJPY,0,Fail
MFUS,4026,Fail
SYBZ.DE,780,Fail
S600.L,257,Fail
WTEI.DE,6115,Fail
ISDS,0,Fail
UBUR.DE,79,Fail
FNOV,4839,Fail
USEF.L,0,Fail
QDF,15776,Fail
3LUB.L,5,Fail
BSX.PA,10051,Fail
GSDE.F,0,Fail
DXS1.DE,59,Fail
EXH2.DE,869,Fail
VDBA.AX,2790,Fail
ADOT.SW,0,Fail
309210.KS,0,Fail
TCHI,13770,Fail
139230.KS,58624,Fail
PSCW,200,Fail
AGNG,1951,Fail
XWEH.F,0,Fail
ASRS.F,0,Fail
UINC.L,12,Fail
FLIA,35467,Fail
3115.HK,402400,Pass
DOD,0,Fail
SPC,25885,Fail
DGLD,0,Fail
BLCV,840,Fail
FDCF,5529,Fail
RPD.TO,200,Fail
XDNU.L,0,Fail
ACWX,0,Error
EWW,0,Error
JSMD,4626,Fail
IUMS.L,2123,Fail
XG7G.SW,393,Fail
GBUS.L,1,Fail
RSPD,0,Error
MOTO,1609,Fail
IQQQ.DE,21921,Fail
LLQD,0,Fail
FTIF,0,Fail
PINV.TO,0,Fail
VMIG.MI,0,Error
WQDV.L,2,Fail
RXI,0,Error
FLXC.F,0,Fail
SBB,0,Error
JOET,27577,Fail
XOP,0,Error
TMET,253,Fail
PBI.TO,371,Fail
HYLE.DE,64477,Fail
TLTW,531085,Pass
UEQD.DE,364,Fail
3DIE.L,50,Fail
IWDC.SW,9626,Fail
JEST.MI,8187,Fail
VNRT.L,853,Fail
ROBT,38594,Fail
FXDE.ME,0,Fail
SPDW,0,Error
IJPC.SW,97,Fail
EL46.DE,13080,Fail
AMEI.DE,0,Error
LRGE,7640,Fail
139250.KS,57857,Fail
3SDO.L,1,Fail
ROBO,49438,Fail
TCTL,0,Fail
TYO,0,Error
RWDC,0,Fail
IVES,0,Fail
SJPM.L,0,Fail
SACC,4062,Fail
IUSC.DE,10417,Fail
PR1H.DE,13139,Fail
290080.KS,3011,Fail
TFIV,0,Fail
QQQA,1842,Fail
SHYL,8871,Fail
183710.KS,1,Fail
EDOM,0,Fail
HIPS,56660,Fail
SXFPEX.DE,0,Fail
XWD.TO,0,Error
FJAN,27792,Fail
LPHG.DE,0,Fail
LEXI,238,Fail
PBEE,0,Fail
BAMU,3437,Fail
KEMP,0,Fail
277650.KS,0,Fail
IDIV,0,Fail
ECON,0,Error
HEUV,0,Fail
CSPX.AS,9758,Fail
271060.KS,2845,Fail
SPKY,0,Fail
VGTY.DE,13424,Fail
CSTD.DE,0,Fail
VNQI,0,Error
EESG.PA,3229,Fail
UFIV,4246,Fail
SMSF.L,0,Fail
AYTEF,0,Fail
EMBE.MI,16532,Fail
373490.KS,45,Fail
UST,0,Error
DHYD.AS,9369,Fail
ZID.TO,0,Error
BNK.PA,108433,Fail
FXIP.ME,0,Fail
UC68.L,0,Fail
RJA,0,Fail
XVTD.L,546,Fail
MTE.PA,1267,Fail
RBOT.TO,99,Fail
1FB.L,0,Fail
4UBR.F,0,Fail
UEF8.DE,278,Fail
MON100.NS,300736,Pass
XRSM.DE,1189,Fail
JPSU.L,0,Fail
3LSQ.L,75,Fail
CACB.TO,60615,Fail
AWSR.L,353,Fail
IPAY,10755,Fail
JBR,0,Fail
MXEU.L,0,Fail
307010.KS,0,Fail
SAGG.L,3405,Fail
AASG.L,98,Fail
LYSX.DE,10217,Fail
PBB,0,Fail
EWEB,0,Fail
CROP,0,Fail
EMAG,0,Fail
PABW.L,0,Fail
307510.KS,119,Fail
V80D.DE,5271,Fail
3TYL.L,100,Fail
IUSZ.DE,96782,Fail
DSLVF,0,Fail
IROB.DE,5391,Fail
PABV.F,0,Fail
MLPZ,0,Fail
GASL,0,Fail
3SSQ.MI,1,Fail
VIRS,1885,Fail
SJD.L,0,Fail
MJO,0,Fail
JYEH.MI,111,Fail
3BAL.MI,177214,Fail
HUV.TO,0,Error
CAGG.TO,200,Fail
USOU,0,Fail
IBCX.L,101,Fail
TIPA.L,325,Fail
NIFTYIETF.NS,0,Error
CIZ,16279,Fail
3SMH.L,2,Fail
FCY.TO,0,Fail
VLUD.DE,100,Fail
AMEL.DE,3388,Fail
CC1U.PA,470,Fail
3SRR.L,7500,Fail
AEJ.L,0,Fail
ZNQ.TO,7254,Fail
BOIL,0,Error
QQH,27013,Fail
STKX.MI,215,Fail
V50A.DE,11392,Fail
3ZM.L,0,Fail
MIBX.L,0,Fail
ALPL30IETF.BO,0,Fail
GABF,5603,Fail
CPXJ.L,83,Fail
CHIR,0,Fail
COTN.L,144,Fail
V3GP.L,45,Fail
JMBE.DE,303,Fail
18M6.DE,0,Fail
PHSP.L,1505,Fail
XINC.TO,3600,Fail
EXI1.DE,935,Fail
500U.L,5873,Fail
HKOR.L,591,Fail
QEBL.TO,0,Fail
RUSL,0,Fail
BETE,1728,Fail
NEWZ,3585,Fail
XGR.TO,0,Fail
XWLD.L,23,Fail
ULBR,0,Fail
ESIN.L,131,Fail
SLMC.DE,157227,Fail
FONE,0,Fail
DBXT.DE,140591,Fail
WIGG.L,120,Fail
KLMH.DE,3141,Fail
SUSB,118455,Fail
INRL.L,507,Fail
PR1C.DE,15851,Fail
HEPZF,1000,Fail
WSRI.TO,9469,Fail
ZLU.TO,7695,Fail
DPAY.L,0,Fail
FEUL,0,Fail
SCCB,0,Fail
XXV,0,Fail
DCMB,0,Fail
RENW.MI,1647,Fail
DYY,0,Fail
VNRT.DE,5789,Fail
DBXI.DE,625,Fail
NSPL,0,Fail
FLXP.F,0,Fail
ZGD.TO,42,Fail
VAE.AX,3679,Fail
VAL.PA,217,Fail
CV9.PA,9,Fail
XS2696138077.PA,0,Fail
VMBS,0,Error
AUGZ,810,Fail
SGGFF,0,Fail
RDMX,0,Fail
CMOD.L,2,Fail
XIT.TO,0,Error
VAPX.L,5370,Fail
HBU.TO,0,Error
DOGG,45002,Fail
LUXX,1671,Fail
SGLP.L,25,Fail
EPRA.PA,4456,Fail
INFU.L,0,Fail
PYZ,0,Error
BPAY,0,Fail
FBTU.L,0,Fail
BTCR,0,Fail
OGIG,4150,Fail
EL4S.DE,1768,Fail
TRSG.L,2,Fail
3166.HK,0,Fail
P500.DE,743,Fail
MOM,0,Fail
QDYN,0,Fail
COI1.L,0,Fail
JPST,4918100,Pass
PSR,0,Error
IMCV,0,Error
HFR.TO,20603,Fail
GILG.L,5,Fail
GTR,16406,Fail
D100.F,0,Fail
ROAI.DE,0,Fail
TCRS.DE,233,Fail
HCAL.TO,34706,Fail
XNIF.L,0,Fail
HVST.AX,5851,Fail
FGB.TO,800,Fail
HGR.TO,9038,Fail
FBCV,8928,Fail
DXJA.L,5,Fail
SHDG,3312,Fail
252710.KS,5087824,Pass
IUSA.L,20,Fail
540G.DE,0,Fail
IGLO.L,128,Fail
PLTU.L,0,Fail
IB25.MI,0,Error
BKIE,33513,Fail
IBCI.L,61,Fail
3LAR.PA,842,Fail
CLDL,20406,Fail
KGRN,11976,Fail
IHPCF,0,Fail
H4ZW.DE,0,Fail
IEEU.L,0,Fail
3ARE.L,1,Fail
CORU.L,0,Fail
BBEG.DE,2685,Fail
HSPX.L,220,Fail
7500.HK,642749600,Pass
E500.F,0,Fail
WTIZ.DE,54,Fail
EMQP.L,2867,Fail
SCHQ,410925,Pass
PFEL,0,Fail
AAP2.L,2,Fail
BZQ,0,Error
XDJA,118,Fail
UC67.L,0,Fail
LCRP.L,47,Fail
SPMV.L,62,Fail
IYJ,0,Error
ELLE.L,0,Fail
REML,0,Fail
MASPTOP50.BO,0,Fail
326240.KS,421,Fail
EBUY.DE,678,Fail
T10G.L,3957,Fail
XD9C.SW,16167,Fail
3LTS.L,250,Fail
MCEU.PA,122,Fail
LYQ2.DE,1045,Fail
SPKX,0,Fail
DH2O.L,774,Fail
HIDR.L,1,Fail
JAPB.AS,0,Fail
MGMT,8994,Fail
KNOW,136,Fail
EUR.TO,0,Fail
