Symbol,Volume,Status
CID,184,Fail
LIV,0,No Data
CE2D.L,0,Fail
FRN,0,No Data
NIFTYBEES.NS,2561913,Pass
XSNR.L,0,No Data
WABF,119,Fail
XDAX.L,0,Fail
132030.KS,0,Error
PRF,132865,Fail
BRNG.L,0,Fail
CMUD.PA,0,Error
EZNC.MI,0,No Data
VAF.AX,2612,Fail
SMIG,105822,Fail
ICICILIQ.NS,0,No Data
VUKEF,0,No Data
ENIK.MI,100,Fail
ESGN,0,No Data
FBE.TO,0,No Data
HTAE.TO,0,Error
LCHM.DE,1,Fail
SCHH,2917176,Pass
WSRUS.SW,87,Fail
QYLD.MI,15389,Fail
PUST.PA,29161,Fail
ESEB,0,No Data
XETC.DE,0,No Data
VPU,431983,Pass
ISDU.L,0,Fail
IGAA.L,0,Fail
SEAA.DE,276,Fail
XUHY.L,0,Fail
BAUG,6330,Fail
ROOF,226,Fail
1MCS.L,0,No Data
CEY,0,No Data
JSTC,4034,Fail
BFIX,1397,Fail
VTC,30221,Fail
EIB5.DE,550,Fail
195930.KS,0,Error
265690.KS,0,No Data
PAYG.L,0,Fail
3LSE.PA,0,No Data
GLL,108227,Fail
SIJ,5206,Fail
CWW.TO,0,Error
IMCG,61108,Fail
BBH,2668,Fail
RQL.TO,0,No Data
BERN,0,No Data
36BA.F,0,No Data
IMEU.AS,13313,Fail
LYX4.MU,0,No Data
DPK,0,No Data
XZEM.DE,3649,Fail
VLU,3621,Fail
3BUS.MI,0,No Data
3JDE.L,0,Fail
RYH,0,No Data
GOLD.AX,18395,Fail
XS7R.L,0,Fail
XCS5.L,0,Fail
XMW.TO,0,Error
DX2I.DE,38,Fail
STLV,0,No Data
IBHG,23589,Fail
122090.KS,0,Error
IUSC.SW,19337,Fail
FTSE.PA,50,Fail
KOTAKNIFTY.NS,0,No Data
SC0X.DE,101,Fail
USPY.DE,36033,Fail
GLCO.L,0,Fail
DJMC.L,0,Fail
USD,342381,Pass
STNX.SW,22,Fail
DFGP,12493,Fail
SVDE.L,0,No Data
SOYB.L,0,Fail
WXM.TO,0,Error
V20A.DE,4444,Fail
3SRA.L,0,Fail
OMXS.L,0,Fail
JDVI,800,Fail
GILE.L,0,Fail
EUJP.MI,2418,Fail
JJTB,0,No Data
IQLT,296911,Pass
PSMJ,1023,Fail
XDDX.DE,7361,Fail
QDVP.DE,165,Fail
WBIY,550,Fail
INFR.MI,5461,Fail
NFTY,18928,Fail
WUTI.L,0,Fail
EEU.AX,0,No Data
QDVX.F,0,No Data
IIGV,0,No Data
PMNT.L,0,No Data
VFMO,21449,Fail
LYP6.DE,10945,Fail
SNAW.DE,147967,Fail
MTD.PA,4115,Fail
WGLD.L,0,Fail
36B7.F,0,No Data
CRPS.L,0,Fail
CLUS.L,0,No Data
BRNT.L,0,Fail
C4S.PA,0,No Data
MXU.TO,0,No Data
2VIS.L,0,Fail
CHIS,0,No Data
PACA,0,No Data
X1GD.PA,1659,Fail
HMUS.L,0,Fail
LYYA.DE,2984,Fail
GCEX.L,0,No Data
WTIS.L,0,No Data
UTISENSETF.BO,92,Fail
TBUX,17560,Fail
BUFG,25357,Fail
MVS.AX,136,Fail
XSPD.L,0,Fail
TDGB.L,0,Fail
BNDW,48672,Fail
UC48.L,0,No Data
SUJP.L,0,Fail
PPLT,148969,Fail
SPF5.F,0,No Data
USEP,4313,Fail
HODL,426427,Pass
JARI.F,0,No Data
IAEA.AS,16130,Fail
PPH,75235,Fail
SKYP.L,0,No Data
NRGD,0,No Data
PRAC.DE,51644,Fail
IUHE.AS,15631,Fail
ELFB.DE,9266,Fail
IGCB.L,0,Fail
BOUT,1534,Fail
BOXX,316990,Pass
ICLN,1637673,Pass
YIEL.L,0,Fail
3PRE.L,0,Fail
AAA.AX,35314,Fail
3ITS.MI,49107,Fail
IS06.DE,6540,Fail
LIGS.DE,1,Fail
BUY,0,No Data
RHP.TO,0,No Data
BSCX,50683,Fail
HMOP,25887,Fail
UIMZ.DE,500,Fail
JJMB,0,No Data
HYSA,5330,Fail
IUQA.L,0,Fail
RFG,6209,Fail
EXSI.DE,1562,Fail
ION,322,Fail
UTI.PA,908,Fail
FIEG,0,No Data
FRC3.DE,6550,Fail
PLTS.L,0,Fail
XDGM.DE,2681,Fail
IS3N.DE,297716,Pass
TRVI.TO,0,Fail
FGBL.L,0,No Data
VTWO,706961,Pass
FLXU.DE,194,Fail
PTEC,9,Fail
PMIF.TO,0,Error
IBTG.L,0,Fail
LBUL.L,0,Fail
FDNI.MI,0,No Data
FXH,35751,Fail
FHK,0,No Data
TGBT.AS,1318,Fail
XNTK,4245,Fail
AEME.PA,589,Fail
ESDD.PA,5507,Fail
168300.KS,0,No Data
SDEF,0,No Data
EXS3.DE,3713,Fail
CUPM,0,No Data
CLMD.MI,0,No Data
XDJP.L,0,Fail
TR7G.L,0,Fail
MRNS.L,0,No Data
XBAC.SW,2759,Fail
QUED.PA,8,Fail
PADV.MI,4980,Fail
VDEV.L,0,Fail
HEU.PA,207,Fail
EFEP.L,0,No Data
AGQI,6378,Fail
SXLF.L,0,Fail
FXB,13130,Fail
ESGL.L,0,No Data
XUCD.L,0,Fail
HSWO.L,0,Fail
XY4P.DE,6100,Fail
FLTB,152249,Fail
TFLT,0,No Data
BOND.AX,5,Fail
REW,3470,Fail
XBCU.L,0,Fail
TAAG,0,No Data
GSLC,154822,Fail
FPRO,3376,Fail
AMOM,12391,Fail
RIGS,98658,Fail
HUC.TO,0,Fail
ESGY.TO,0,Error
SMBS.L,0,Fail
IWX,82436,Fail
QQQI,203767,Pass
HACK.AX,6261,Fail
UST.PA,57890,Fail
ICOV.SW,0,Fail
MRRL,0,No Data
CEUU.AS,15207,Fail
ABNB.L,0,No Data
BBC,1747,Fail
GLAD.L,0,No Data
PJIO,265,Fail
DHYG.L,0,Fail
CLTL,0,No Data
JKF,0,No Data
RYLD,1045615,Pass
SASU.L,0,Fail
XSIL.L,0,No Data
XSTR.L,0,Fail
SMRG.L,0,No Data
JGHY.DE,101,Fail
MEE.TO,0,No Data
DBX3.DE,2007,Fail
TAHY.L,0,No Data
SBA.L,0,Fail
PRIW.L,0,Fail
SAWI.AS,0,Error
CRED.TO,0,Fail
XCX5.L,0,Fail
STXCHN.JO,59433,Fail
ESJS.L,0,No Data
IVE.AX,40,Fail
XFI.TO,0,No Data
XRMU.L,0,Fail
EMDE.MI,3811,Fail
MVEE.F,0,No Data
IVV.AX,16424,Fail
SMHD,0,No Data
CMGG.L,0,No Data
EWD,158346,Fail
QCEU.PA,1034,Fail
DVYE,35810,Fail
CONY,3812733,Pass
UST.MI,13452,Fail
CYSE.L,0,Fail
HMWD.L,0,Fail
225050.KS,0,Error
10AL.DE,2,Fail
HOM,0,No Data
AVNV,0,No Data
MSFD,80003,Fail
SUWS.L,0,Fail
N4US.L,0,Fail
XMAW.L,0,Fail
CONSUMIETF.BO,0,No Data
299080.KS,0,No Data
TRES.L,0,Fail
CSWG.L,0,Fail
BAB3.L,0,Fail
FTNG.L,0,No Data
FDL,231173,Pass
SYUS,0,No Data
XPE3.L,0,Fail
FSMG.L,0,Fail
SC0G.DE,0,No Data
IAPR,6300,Fail
SPYA.DE,7905,Fail
VAGF.F,0,No Data
PSCT,12653,Fail
BEL.BR,707,Fail
X03B.DE,205,Fail
FHD.TO,7852,Fail
VPLS,46268,Fail
SECD.F,0,No Data
LBRE.DE,0,Error
PSL,979,Fail
JRUP.L,0,No Data
HDGE,28205,Fail
EXHD.DE,3709,Fail
JARH.F,0,No Data
JCHI,2660,Fail
CZAR,101,Fail
SXRY.DE,503,Fail
JPSR.AS,3378,Fail
AUS.NZ,2627,Fail
STXE,5929,Fail
COPJ,4924,Fail
ETL2.DE,943,Fail
FRTY,36398,Fail
PGM,0,No Data
138520.KS,0,Error
VTWV,17728,Fail
SPYC,3027,Fail
HGU.TO,0,Error
FNDX,1003763,Pass
CEUD.PA,0,No Data
DEZU,0,No Data
COMM.TO,0,Error
SC05.F,0,No Data
PQIN,0,No Data
CNEU.L,0,No Data
TOUS,3228,Fail
AME6.DE,1043,Fail
LU1841731745.SG,0,No Data
IDTK.L,0,Fail
MAPP,0,No Data
STXG,6438,Fail
SPUU,18736,Fail
RFAP,0,No Data
HDIQ.L,0,Fail
HYLC.SW,37906,Fail
CGRO,408,Fail
SPXB,0,No Data
GERM,0,No Data
CPD.TO,0,Error
CG9.PA,10,Fail
VPC,6153,Fail
MLPX,99277,Fail
CMAR.TO,0,Error
AHYE.DE,1144,Fail
EMVL.L,0,Fail
AILV,0,No Data
XLYS.L,0,Fail
VSO.AX,1562,Fail
UIMD.DE,559,Fail
ZERO.L,0,No Data
EEMU.PA,3170,Fail
6TVM.DE,3986,Fail
EUS5.MI,1260,Fail
7300.HK,3330000,Pass
SXRM.DE,677,Fail
DIA,2151086,Pass
BUYB.L,0,Fail
EUFL,0,No Data
HYZD,4422,Fail
MUNI.L,0,No Data
36B5.DE,17163,Fail
TY3S.DE,0,No Data
LCCN.L,0,Fail
SC03.DE,3,Fail
TRET.L,0,Fail
AIQ,467915,Pass
IE00BN4Q0370.SG,0,No Data
TRV.PA,813,Fail
SPYN.DE,251,Fail
7261.HK,12300,Fail
2STS.L,0,Fail
KBWB,1394442,Pass
IS3H.DE,191,Fail
XDW0.DE,6800,Fail
EMIH,0,No Data
HMLA.L,0,No Data
BNOV,1436,Fail
WBIO.L,0,Fail
ELV.TO,0,No Data
CSPROP.JO,68360,Fail
XEF.TO,0,Error
JMPNL,0,No Data
SRIJ.PA,10146,Fail
308620.KS,0,Error
289260.KS,0,Error
CE9USD.SW,0,No Data
IFFF.L,0,Fail
OQAL,0,No Data
MOM50.NS,0,Error
EXH3.DE,1591,Fail
RQJ.TO,0,No Data
RWL,57567,Fail
069500.KS,0,Error
DBX7.DE,1409,Fail
TBLU,1847,Fail
CNCR,3109,Fail
TIPE.MI,19534,Fail
FCUS,349,Fail
PRIR.L,0,No Data
EMSF,256,Fail
IHI,562104,Pass
XDGU.L,0,Fail
COMX.L,0,Fail
227570.KS,0,Error
MOO,49249,Fail
CGV,1786,Fail
QMN,0,No Data
FSMP.L,0,No Data
RSPM,23192,Fail
CARB.L,0,Fail
FSMB,100661,Fail
BIB,11119,Fail
ENAM.PA,8659,Fail
PJUN,13228,Fail
RNRG.L,0,No Data
AQGX,0,No Data
PTPXH.PA,3528,Fail
EMLC,1784944,Pass
BTCC.TO,0,Error
COWB,0,No Data
AGND,0,No Data
PFIG,4389,Fail
CT2B.AS,2866,Fail
INP,0,No Data
PIGI.L,0,No Data
MDYG,47787,Fail
UGDV.L,0,No Data
VGOV.L,0,Fail
SGOO.L,0,Fail
CEFS,66443,Fail
RUFF,0,No Data
315480.KS,0,No Data
BKSB,0,No Data
IGBSF,0,No Data
PBD,12779,Fail
GRES,0,No Data
NGAU.L,0,No Data
E6BR.F,0,No Data
ZIN.TO,0,Fail
EFQ2.DE,0,No Data
3LST.PA,33680,Fail
LGBT,0,No Data
PRIJ.L,0,Fail
NVDD,2277029,Pass
PYLD,543327,Pass
FMHI,46721,Fail
0Y3O.L,0,Error
TTT,10316,Fail
GOLDSHARE.NS,0,Error
WSCSRI.SW,0,Error
ESIS.DE,50460,Fail
IUSK.DE,20458,Fail
JHMM,85919,Fail
USDU,44348,Fail
DMFC.SW,0,No Data
EPV,29838,Fail
SAOT.AS,0,Error
ZGEN,0,No Data
PSY,0,No Data
CWFU.L,0,No Data
TABC.F,0,No Data
PDC.TO,0,Error
DRVG.L,0,Fail
36BB.F,0,No Data
WTIF.DE,262,Fail
UAG,0,No Data
SCAP,1923,Fail
DBX8.DE,128,Fail
T7EU.DE,370,Fail
EMPW,0,No Data
VDPA.L,0,Fail
FGQD.SW,52480,Fail
VHYL.SW,13572,Fail
SPTI,676839,Pass
IS04.DE,703844,Pass
7348.HK,0,No Data
JPMF,0,No Data
DECT,0,No Data
ESGG.L,0,Fail
RUNN,61461,Fail
FCUH.TO,0,Fail
H1D5.F,0,No Data
JPHY,0,No Data
BBTP.L,0,Fail
BX4.PA,7606175,Pass
NRGZ,0,No Data
AGRH,0,No Data
ICVT,61540,Fail
OXF.TO,0,No Data
INDY,29194,Fail
3SAL.L,0,Fail
GSLC.MI,204,Fail
RILYI,0,No Data
URNJ,66613,Fail
300950.KS,0,Error
HBLK.TO,0,Error
XJUN,853,Fail
LYMH.DE,22915,Fail
133690.KS,0,Error
IE000FI414K7.SG,0,No Data
XDAP,431,Fail
IGIH,0,No Data
ESEH.DE,4099,Fail
EMB,1710944,Pass
FEZ,248139,Pass
AT1D.L,0,Fail
ROBO.AX,782,Fail
YDEC,43409,Fail
XDWT.L,0,Fail
IGSD.L,0,Fail
FGEU.F,0,No Data
TIPD,0,No Data
ZRE.TO,0,Error
DGR.TO,0,Error
AT1S.L,0,Fail
329750.KS,0,Error
JUNZ,0,No Data
INAA.SW,12,Fail
SLVO,71888,Fail
VXF,160033,Fail
SETFNIFBK.NS,47608,Fail
FMAT,74563,Fail
TEGS,0,No Data
IMFD,0,No Data
USCI,10291,Fail
EJAN,2331,Fail
TCBT.AS,180,Fail
RGB.AX,1,Fail
BOM,0,No Data
IUCS.L,0,Fail
FIVA,19458,Fail
261060.KS,0,Error
XDEX.L,0,Fail
LITP,12220,Fail
SCRE.L,0,No Data
PBW,260323,Pass
3SMS.L,0,No Data
XSPR.L,0,No Data
IFGL,6190,Fail
FDEV,19640,Fail
TDSD,0,No Data
XRES.L,0,Fail
SFBE.L,0,No Data
NIFTYIETF.BO,0,No Data
H41K.F,0,No Data
ITEK.L,0,Fail
DSP5.PA,51829,Fail
UB01.L,0,No Data
PAXJ.L,0,No Data
UDIV,3446,Fail
UMAX.TO,0,Error
BJUN,3097,Fail
IWVL.L,0,Fail
IU0A.SW,0,Fail
IIND.L,0,Fail
DOCT.L,0,Fail
DOO,0,No Data
INIF.AX,3401,Fail
FAB,786,Fail
270800.KS,0,Error
UTISXN50.NS,10764,Fail
HAB.DE,0,No Data
EUMF,0,No Data
HXH.TO,0,Error
XLSR,27424,Fail
SDEU.L,0,Fail
UC96.L,0,No Data
CROC,0,No Data
MAGG.L,0,Fail
FMB,78483,Fail
NUMV,25108,Fail
SLV,13382755,Pass
SPAL.L,0,Fail
XUKX.L,0,Fail
EIDO,1306863,Pass
PRAM.L,0,Fail
DVLU,9476,Fail
INMU.L,0,No Data
DMCY,0,No Data
SCA,0,No Data
5TLT.L,0,Fail
VMIN.AX,57,Fail
XDG7.MI,0,No Data
OVL,6834,Fail
OCTJ,885,Fail
EUFM.SW,0,Fail
WAT.PA,9072,Fail
EMM,1749,Fail
FNZ.NZ,15616,Fail
2BRK.L,0,Fail
3ZME.L,0,No Data
WTDI.DE,101,Fail
XJH,1834,Fail
CRME.L,0,No Data
XLB.TO,0,Error
XTTXF,0,No Data
DXGE,0,No Data
5ESE.DE,2,Fail
219900.KS,0,Error
HSUD.L,0,No Data
SWPA.L,0,No Data
MNRS.AX,18976,Fail
AWAY,15131,Fail
ESRI.DE,0,Error
AVEE,1286,Fail
ADRU,0,No Data
MWSH.F,0,No Data
GASF.DE,30,Fail
XSDR.L,0,Fail
IBCJ.DE,5378,Fail
CVMC,1749,Fail
JPXG.L,0,No Data
EHYG.L,0,Fail
LYPG.DE,1603,Fail
BTOP,0,No Data
ABN1.L,0,No Data
UIMR.DE,2240,Fail
SOIL.L,0,Fail
JJT,0,No Data
TEC.TO,0,Error
4UBK.F,0,No Data
VUCP.DE,1283,Fail
PGF,141431,Fail
SEIX,320961,Pass
SOIL,0,No Data
FEDM,0,No Data
PDIV.TO,0,Error
APIE,33473,Fail
VDPG.L,0,Fail
STLG,0,No Data
CRPA.L,0,Fail
FDMO,56367,Fail
INCO,34398,Fail
RSPU,10840,Fail
SFYF,4046,Fail
MLPX.L,0,No Data
D5BC.DE,0,Error
EMRD.L,0,Fail
LUXU.PA,99,Fail
MSFT.L,0,Fail
DFEN,208362,Pass
CLSC,0,No Data
CSA,26,Fail
TVOL.L,0,No Data
HMCX.L,0,Fail
LBRT.L,0,Fail
292500.KS,0,Error
SAUS.L,0,Fail
VRPS.L,0,No Data
FTQI,64984,Fail
HDRO,6051,Fail
OCEN,349,Fail
CNCC.TO,0,Error
CHNT.L,0,No Data
GDEC,3450,Fail
368590.KS,0,Error
JPSR.L,0,Fail
VFLQ,0,No Data
ELFF.DE,9,Fail
FISR,41561,Fail
GFOF.L,0,Fail
UBXX.L,0,No Data
FEX,72703,Fail
EEMS,6956,Fail
HYLD,0,No Data
82822.HK,0,Error
FHU.TO,200,Fail
JJA,0,No Data
BKUI,5099,Fail
DBE,6958,Fail
SNIK.L,0,No Data
ICICIM150.NS,0,No Data
EXIA.F,0,No Data
SUOP.L,0,Fail
FUEL.AX,40037,Fail
ASET,489,Fail
XESJ.L,0,Fail
FLKR,19026,Fail
225800.KS,0,Error
RINC,26176,Fail
JR15.L,0,Fail
WLDH.PA,2881,Fail
FLQS,2024,Fail
IVW,1187716,Pass
SUPL,0,No Data
IXUS,561663,Pass
JKK,0,No Data
MUS.L,0,No Data
HEDS.L,0,Fail
T6ET.DE,0,No Data
TRPL,0,No Data
DAPP,159701,Fail
3EMS.MI,0,No Data
1AAP.L,0,No Data
EL4W.DE,67205,Fail
AILG,0,No Data
ORG,0,No Data
3091.HK,883,Fail
QHY.TO,0,Fail
XISE,7011,Fail
LYY0.DE,920,Fail
CUKX.L,0,Fail
TSL1.L,0,No Data
NVD3.L,0,Fail
XMBR.L,0,Fail
9011.HK,48,Fail
XHD.TO,0,Error
TVAL,5282,Fail
CNYE.MI,79316,Fail
RCD.TO,0,Error
SPVU,6606,Fail
GBE5.MI,0,No Data
HIGH.L,0,Fail
IBC6.DE,9517,Fail
VGDDF,0,No Data
3LBP.L,0,Fail
FSF.TO,0,Error
EL4Z.DE,7050,Fail
HYFI,8440,Fail
JUNIORBEES.BO,18587,Fail
FDTS,3,Fail
S500H.PA,13159,Fail
WCMQ.AX,37116,Fail
BBIN,208958,Pass
GLIN,12315,Fail
SDD,0,No Data
DIG,81610,Fail
XDWY.L,0,No Data
IUSG,306770,Pass
QDVG.DE,80534,Fail
LCST.DE,0,No Data
S0LR.F,0,No Data
USPY.L,0,Fail
IWD,948371,Pass
XIEE.F,0,No Data
SPYY.DE,11292,Fail
CLDS,0,No Data
KNG,231974,Pass
CSINDU.SW,366,Fail
ELFC.DE,1723,Fail
204480.KS,0,Error
DTN,0,No Data
MRCCL,0,No Data
XDWM.L,0,Fail
EQ30.NS,0,No Data
ALFA,0,No Data
JHMS,0,No Data
YSEP,51071,Fail
FTEU.L,0,No Data
OILT,379,Fail
SEPZ,0,No Data
E127.L,0,No Data
091220.KS,0,Error
SXRJ.DE,2552,Fail
CHII,0,No Data
QSY,0,No Data
W1TG.DE,0,No Data
EMUG.L,0,Fail
DTUS,0,No Data
FLXU.L,0,Fail
LWCR.DE,0,Error
XIC.TO,0,Error
BSJR,40826,Fail
BBEU,123787,Fail
OILK,28361,Fail
238720.KS,0,Error
CU,0,No Data
137610.KS,0,Error
TINM.L,0,Fail
TDSE,0,No Data
FLOT.TO,2691,Fail
AVMC,4911,Fail
EX20.AX,2072,Fail
ONEQ,271566,Pass
TPHD,22082,Fail
IBCY.DE,800,Fail
ECBC.DE,0,No Data
TUA,103998,Fail
FGDL,10587,Fail
EDOW,35682,Fail
302450.KS,0,Error
UC94.L,0,Fail
SXR1.DE,6109,Fail
H4ZH.DE,0,No Data
FVC,2118,Fail
FLEE,4030,Fail
VLED.DE,792,Fail
9810.HK,400,Fail
TUR.PA,6213,Fail
BNKD,0,No Data
WENT.L,0,No Data
USAI,3371,Fail
XBAK.F,0,No Data
FLAX,914,Fail
VRE.TO,0,Error
DSI,67036,Fail
HSEU.MI,2547,Fail
FTLB,0,No Data
FIND.SW,0,No Data
SANE,0,No Data
SX7PEX.DE,0,No Data
RIUG.L,0,No Data
DSD.PA,56211,Fail
OILD,24336,Fail
QDVB.DE,27539,Fail
CRPH.SW,362,Fail
SJNK,1291390,Pass
HERG.L,0,Fail
XMAR,157918,Fail
IPPP,0,No Data
DFVL,0,No Data
URNM,276398,Pass
ZPD6.F,0,No Data
PAVE,653388,Pass
HMAD.L,0,Fail
ETPMPM.AX,0,No Data
STGF,0,No Data
XPP,64077,Fail
IUS2.DE,79390,Fail
WOMN.TO,0,Error
FXMM.ME,0,No Data
CBUF.F,0,No Data
LICNETFN50.BO,429,Fail
FJUL,128969,Fail
XLVS.L,0,Fail
XSVN,14497,Fail
HEUS,0,No Data
CIND.L,0,Fail
UIVM,9,Fail
USNZ,348,Fail
7333.HK,0,No Data
HIBS,161974,Fail
BINV,18985,Fail
AMUB,176,Fail
AUCP.L,0,Fail
SPGP.L,0,Fail
SPAB,1006333,Pass
LERN.DE,0,No Data
LCRW.L,0,No Data
QDFE.AS,0,No Data
HEQT,82927,Fail
GNR,37094,Fail
IBCN.DE,2454,Fail
CHEU.MI,0,No Data
3LBC.L,0,No Data
FVUG.L,0,Fail
D5BI.DE,34855,Fail
VIOO,54165,Fail
RUSB.TO,0,Fail
FXWO.ME,0,No Data
DDJP,0,No Data
FLSD.TO,0,Error
CUD.TO,0,Error
EL48.DE,45,Fail
SPHB,94664,Fail
KBWP,466092,Pass
BSAE,0,No Data
DBX0.DE,482,Fail
IFRF.TO,0,Fail
210780.KS,0,Error
MMCA,935,Fail
UCHF,0,No Data
XCAD.L,0,Fail
GISG.L,0,Fail
315270.KS,0,Error
COCB.L,0,No Data
AMZD,7762,Fail
GAHU.PA,429,Fail
UEFY.DE,76104,Fail
TPHU.L,0,No Data
JRUB.L,0,Fail
DXD,439283,Pass
VHVG.L,0,Fail
YXI,21251,Fail
FTVA,0,No Data
PAVG.L,0,Fail
WDNR.DE,1,Fail
D5BL.DE,747,Fail
FLTR,525373,Pass
RFDI,1079,Fail
DBXP.DE,2899,Fail
SC0U.F,0,No Data
USCA,0,No Data
WLDS.L,0,Fail
FTGT.F,0,No Data
ACTV,6157,Fail
FXY,75489,Fail
RAFE,4818,Fail
SCNY.L,0,No Data
X13G.DE,0,No Data
600X.AS,5147,Fail
MUST,38699,Fail
VALU.DE,300,Fail
TCRZ,0,No Data
VONV,217299,Pass
SZM.L,0,No Data
E40.PA,3655,Fail
SGQL.L,0,No Data
FTAL.L,0,Fail
UKCO.L,0,Fail
BNDS.AX,2471,Fail
HSUN,1196,Fail
WTEE.DE,6268,Fail
EDIV.L,0,No Data
STEA.L,0,Fail
XARO.AX,915,Fail
TRYP.L,0,Fail
TSLT,5820896,Pass
USPA.L,0,Fail
GOAI.PA,3184,Fail
ZPDI.DE,2780,Fail
SSXU,657,Fail
DRFU.TO,0,Fail
THY,283,Fail
PIO,2796,Fail
UKPH.DE,1200,Fail
AYEU.DE,20743,Fail
JDX1.L,0,No Data
CSP1.L,0,Fail
2806.HK,77823,Fail
FSEM.L,0,No Data
UTWY,1581,Fail
243890.KS,0,Error
SYBV.DE,2035,Fail
DRMC.TO,0,Error
LGLV,21999,Fail
SPLB,150210,Fail
AIGL.L,0,Fail
IBIA,117,Fail
FGM,1005,Fail
SCHG,4192512,Pass
PUIG.L,0,Fail
117690.KS,0,Error
FLDR,77819,Fail
FLGE,0,No Data
NZRO,0,No Data
VOOG,181522,Fail
DEMS,0,No Data
UTISXN50.BO,0,No Data
MSTQ,591,Fail
S100.L,0,Fail
HYGN.MI,450,Fail
EMCH,0,No Data
RING,76775,Fail
BIGT,0,No Data
GPAL,0,No Data
ENRU.L,0,No Data
LI7U.F,0,No Data
IASH.L,0,Fail
WINC,661,Fail
PWZ,63240,Fail
MJMT.DE,744,Fail
GLUX.PA,1736,Fail
EFAD,1060,Fail
UB82.L,0,Fail
DX2E.DE,1567,Fail
DJAN,7231,Fail
IGLG.L,0,Fail
NUEM,6799,Fail
IMCB,6915,Fail
XLY,1783307,Pass
TELE.PA,187,Fail
TUG,4297,Fail
C101.DE,46,Fail
FEUR.L,0,Fail
DFAR,89731,Fail
BSV,1581880,Pass
TSL,236690,Pass
PYP3.L,0,Fail
EEMA,48561,Fail
SUB,166131,Fail
SEGM.L,0,Fail
XMWD.L,0,Fail
3BID.MI,7331,Fail
JGRO,165428,Fail
SXRT.DE,19245,Fail
DFAE,937525,Pass
SPMD,723229,Pass
ZPDX.DE,19621,Fail
SDUSF,0,No Data
LYYB.DE,0,Error
NOVZ,517,Fail
XMMD.L,0,No Data
CNAA.DE,599,Fail
SPYV,1187633,Pass
PMAY,46703,Fail
TULV.TO,0,Fail
GVUS,0,No Data
367380.KS,0,Error
JPN,0,No Data
VBLD.AX,1242,Fail
EUP3.L,0,No Data
IBB,1221550,Pass
THCX,0,No Data
PQSG,0,No Data
EEB,0,No Data
SMUA.AS,9387,Fail
GBP5.L,0,Fail
WWOW,0,No Data
XUTC.L,0,Fail
VGB.AX,1744,Fail
ESGY,1786,Fail
ILB.AX,2209,Fail
DXSG.DE,82,Fail
DXG.TO,0,Error
LYQS.DE,354,Fail
EZM,9442,Fail
CE8USD.SW,0,No Data
TWH.NZ,72986,Fail
JT13.L,0,Fail
FCHH.TO,0,No Data
CBUJ.F,0,No Data
BBRE,8052,Fail
SPXT,2272,Fail
BFOR,1164,Fail
WNER.L,0,Fail
EPOL,66578,Fail
HVJ9.F,0,No Data
HFXJ,0,No Data
DBXR.F,0,No Data
EUCO.L,0,No Data
EMSM.DE,9293,Fail
SPLW.L,0,Fail
FGEU.DE,6238,Fail
IUSF.L,0,Fail
BNKS.AX,12428,Fail
XMK9.MI,5,Fail
LDAP.MI,25,Fail
5UOA.DE,20796,Fail
UIMA.DE,1129,Fail
EWAT.MI,1210,Fail
EIB5.F,0,No Data
BNE,0,No Data
H4ZA.DE,19196,Fail
HPAE.L,0,Fail
SBISENSEX.BO,9824,Fail
FIND.L,0,No Data
FLQM,57844,Fail
JP4H.DE,0,No Data
PJS1.DE,2468,Fail
CBTG,0,No Data
SMRE.PA,0,No Data
E960.DE,727,Fail
VGPA.L,0,Fail
RFEU,19,Fail
DVDN,483,Fail
FLTW,16951,Fail
OPPX,0,No Data
HEUR.AX,8587,Fail
SWDA.MI,87332,Fail
IQSA.DE,13542,Fail
XESX.L,0,Fail
RTM,0,No Data
EXAG.DE,13458,Fail
OMFL,289999,Pass
HEWC,0,No Data
EPRE.PA,108,Fail
TWT3.L,0,No Data
CBQ.TO,0,No Data
RFV,5194,Fail
SYBT.DE,244,Fail
RIE.TO,0,No Data
SXR5.DE,2149,Fail
AED,0,No Data
VOT,91588,Fail
GLDA.L,0,No Data
6TVL.DE,1027,Fail
EAOA,4086,Fail
STXIFR.JO,1368,Fail
NRGU,0,No Data
PRIZ.L,0,No Data
DECZ,2098,Fail
83093.HK,0,No Data
EUEA.AS,6679,Fail
USG.NZ,11580,Fail
252670.KS,0,Error
SGJP.L,0,Fail
RIDV,0,No Data
SC0F.DE,0,No Data
EPAB.PA,3513,Fail
HAIL,4939,Fail
GUDB,0,No Data
IPDM.L,0,Fail
FBT,30475,Fail
BKEM,2521,Fail
VDST.MI,0,Error
UBP.AX,0,No Data
DGIN,9900,Fail
FCMO.TO,980,Fail
TGGR.TO,0,Error
IEVL.L,0,Fail
JEMTF,0,No Data
MVEW.DE,46487,Fail
NKEQ,0,No Data
CARZ,3844,Fail
IDHD,0,No Data
ZFS.TO,0,Error
SUJA.L,0,Fail
PLTL,0,No Data
IWDG.L,0,Fail
ECRP.L,0,Fail
FEUZ,116,Fail
BDXA,0,No Data
MLN,68078,Fail
SC0T.F,0,No Data
SKRE,25974,Fail
2AMD.L,0,No Data
KOMP,77167,Fail
LFEQ,1070,Fail
MOM30IETF.BO,0,No Data
IBGL.L,0,Fail
3BCE.L,0,No Data
ADFI,13864,Fail
ARK3.L,0,Fail
